company_page,company_name
https://www.dairynews.ru/company/novoe-selo-ooo/,"Новое село, ООО"
https://www.dairynews.ru/company/sovkhoz-zarechnoe-zao/,"Совхоз Заречное, ЗАО"
https://www.dairynews.ru/company/arslan-kfkh/,"Арслан, КФХ"
https://www.dairynews.ru/company/kupinskoe-morozhenoe-ooo/,"Купинское мороженое, ООО"
https://www.dairynews.ru/company/isinga-ooo/,"Исинга, ООО"
https://www.dairynews.ru/company/bipiko-syr-ooo/,"БиПиКо сыр, ООО"
https://www.dairynews.ru/company/verkhovskiy-molochno-konservnyy-zavod-zao/,"Верховский молочно-консервный завод, ЗАО"
https://www.dairynews.ru/company/agronika-ao/,"Агроника, АО"
https://www.dairynews.ru/company/plemzavod-razliv-spk/,"Племзавод Разлив, СПК"
https://www.dairynews.ru/company/agrofirma-partizan-zaor/,"Агрофирма Партизан, ЗАО"
https://www.dairynews.ru/company/plodovka-ooo/,"Плодовка, ООО"
https://www.dairynews.ru/company/khozyaystvo-gelios-ooo/,"Хозяйство Гелиос, ООО"
https://www.dairynews.ru/company/kozlovskiy-molochnyy-zavod-ooo/,"Милка-ЛТД, ООО (Козловский молочный завод)"
https://www.dairynews.ru/company/fabrika-morozhenogo-slavitsa-ooo/,"Фабрика мороженого Славица, ООО"
https://www.dairynews.ru/company/uninskiy-maslozavod-oao/,"Унинский маслозавод, ОАО"
https://www.dairynews.ru/company/baykalskoe-fgup/,"Байкальское, ФГУП"
https://www.dairynews.ru/company/amurskiy-spk-pkz/,"Амурский, СПК ПКЗ"
https://www.dairynews.ru/company/kombinat-detskogo-pitaniya-mup/,"Комбинат детского питания, МП"
https://www.dairynews.ru/company/makner-ooo/,"Макнер, ООО"
https://www.dairynews.ru/company/dolgorukovskoe-moloko-ooo/,"Долгоруковское молоко, ООО (НТ Рассвет, ООО)"
https://www.dairynews.ru/company/zhito-ooo/,"Жито, ООО"
https://www.dairynews.ru/company/matveevskoe-zao/,"Матвеевское, ЗАО"
https://www.dairynews.ru/company/chervishevskiy-oao-sovkhoz/,"Червишевский, ОАО Совхоз"
https://www.dairynews.ru/company/manannikov-aleksandr-nikolaevich-ip/,"Мананников Александр Николаевич, ИП"
https://www.dairynews.ru/company/agrofirma-lugovskaya-zao/,"Агрофирма Луговская, ЗАО"
https://www.dairynews.ru/company/arsenevskiy-molochnyy-kombinat-ooo/,"Арсеньевский молочный комбинат, ООО"
https://www.dairynews.ru/company/nesterovo-ao-sp/,"Нестерово, АО СП"
https://www.dairynews.ru/company/zareche-oao-agrofirma/,"Заречье, ОАО Агрофирма"
https://www.dairynews.ru/company/altayskiy-molochnik-ooo/,"Алтайский молочник, ООО"
https://www.dairynews.ru/company/ferma-na-polyane-vezhlivye-lyudi/,"Мирабо инвест, ООО (Вежливые продукты)"
https://www.dairynews.ru/company/syrovarnya-dolchelatte-ooo/,"Сыроварня ДольчеЛатте, ООО"
https://www.dairynews.ru/company/kalateya-oooy/,"Калатея, ООО"
https://www.dairynews.ru/company/moloko-sharypovskoe-ooo/,"Молоко Шарыповское, ООО"
https://www.dairynews.ru/company/kuendatskiy-pspk/,"Куендатский, ПСПК"
https://www.dairynews.ru/company/egorlyk-moloko-ooo/,"Егорлык-молоко, ООО (Урожай, ООО)"
https://www.dairynews.ru/company/bolsheatmasskoe-ao/,"Большеатмасское, АО"
https://www.dairynews.ru/company/levochskiy-spk/,"Левочский, СПК"
https://www.dairynews.ru/company/ryazanskoe-moloko-zao/,"Рязанское молоко, ЗАО"
https://www.dairynews.ru/company/adygeyskiy-molzavod-ooo/,"Адыгейский молзавод, ООО"
https://www.dairynews.ru/company/ukhta-97-ooo-plemkhoz/,"Ухта-97, ООО Племхоз"
https://www.dairynews.ru/company/aksayskoe-moloko-plyus-ooo/,"Аксайское молоко Плюс, ООО"
https://www.dairynews.ru/company/karagachskiy-molokozavod-oao/,"Карагачский молокозавод, ОАО"
https://www.dairynews.ru/company/ip-dmitrikova-n-i/,ИП Дмитрикова Н.И.
https://www.dairynews.ru/company/khlebnikovskoe-ooo/,"Хлебниковское, ООО"
https://www.dairynews.ru/company/oskhpk-lastochka-/,"ОСХПК ""Ласточка"" "
https://www.dairynews.ru/company/noginskoe-ooo/,"Ногинское, ООО"
https://www.dairynews.ru/company/yudinskoe-ooo/,"Юдинское, ООО"
https://www.dairynews.ru/company/bichurskiy-maslozavod-ooo/,"Бичурский маслозавод, ООО"
https://www.dairynews.ru/company/molochnyy-mir-ooo-nng/,"Молочный мир, ООО ( Уренский район )"
https://www.dairynews.ru/company/brigantina-plyus-ooo/,"Бригантина Плюс, ООО"
https://www.dairynews.ru/company/orlova-olga-nikolaevna-ip/,"Орлова Ольга Николаевна, ИП"
https://www.dairynews.ru/company/molokozavod-poronayskiy-oao/,"Молокозавод Поронайский, ОАО"
https://www.dairynews.ru/company/alekseevskiy-molokozavod-oao/,"Алексеевский молокозавод, ОАО"
https://www.dairynews.ru/company/moloko-oao-penz/,"Молоко, ОАО (Пензенская обл)"
https://www.dairynews.ru/company/partner-ooo/,"Партнер, ООО"
https://www.dairynews.ru/company/tsentr-pitatelnykh-smesey-kpoo/,"Центр питательных смесей, КПОО"
https://www.dairynews.ru/company/pochinokmoloko-ooo/,"Починокмолоко, ООО"
https://www.dairynews.ru/company/ak-gorki-2-ao/,"АК Горки-2, АО"
https://www.dairynews.ru/company/artemov-n-a-ip/,"Артемов Н.А., ИП"
https://www.dairynews.ru/company/spk-sibir-ooo/,"СПК Сибирь, ООО"
https://www.dairynews.ru/company/il-mio-morozhenko-ooo/,"Иль Мио Мороженко, ООО"
https://www.dairynews.ru/company/koygorodok-ooo/,"Койгородок, ООО"
https://www.dairynews.ru/company/berezhkovskaya-syrovarnya/,Бережковская сыроварня (ИП Лебедев Александр Викторович)
https://www.dairynews.ru/company/dashkovka-oao/,"Дашковка, ОАО"
https://www.dairynews.ru/company/suntar-as-spok/,Сунтар-Ас СПоК
https://www.dairynews.ru/company/kolkhoz-rodina-spk/,"Колхоз Родина, СПК"
https://www.dairynews.ru/company/gyumri-ooo/,"Гюмри, ООО"
https://www.dairynews.ru/company/novoderevenskoe-ooo/,"Новодеревенское, ООО"
https://www.dairynews.ru/company/smolenskiy-proizvoditel-spsk/,"Смоленский производитель, СПСК"
https://www.dairynews.ru/company/mirtskhulava-koba-dzhemalovich-ip/,"Мирцхулава Коба Джемалович, ИП"
https://www.dairynews.ru/company/best-panoramik-ooo-de-famille/,"Бест Панорамик, ООО (De famille)"
https://www.dairynews.ru/company/uyskaya-syrovarnya-ooo/,"Уйская сыроварня, ООО"
https://www.dairynews.ru/company/plemzavod-yaroslavka-zao/,"Племзавод Ярославка, АО"
https://www.dairynews.ru/company/garskoe-zao/,"Гарское, ЗАО"
https://www.dairynews.ru/company/uspekh-ssspk/,"Успех, СССПК"
https://www.dairynews.ru/company/shveyn-tatyana-ivanovna-ip/,"Швейн Татьяна Ивановна, ИП"
https://www.dairynews.ru/company/lyubinetskiy-aleksandr-vasilevich-ip/,"Любинецкий Александр Васильевич, ИП"
https://www.dairynews.ru/company/vaskovskiy-sppk/,"Васьковский, СППК"
https://www.dairynews.ru/company/agrofirma-osokino-ooo/,"Агрофирма Осокино, ООО"
https://www.dairynews.ru/company/syrnyy-dom-ooo/,"Сырный дом, ООО"
https://www.dairynews.ru/company/surovikinskoe-moloko-ooo/,"Суровикинское молоко, ООО"
https://www.dairynews.ru/company/koshekhablskiy-syr-zavod-ooo/,"Кошехабльский Сыр Завод, ООО"
https://www.dairynews.ru/company/murad-kfkh/,"Мурад, КФХ"
https://www.dairynews.ru/company/kuyurgazamoloko-ooo/,"Куюргазамолоко, ООО"
https://www.dairynews.ru/company/sosnovskoe-fgup/,"Сосновское, ФГУП"
https://www.dairynews.ru/company/patrin-n-k-ip/,"Патрин Н. К., ИП (ппо Аленушка)"
https://www.dairynews.ru/company/sedelnikovskiy-maslodelnyy-zavod-oao/,"Седельниковский маслодельный завод, ОАО"
https://www.dairynews.ru/company/tambovmoloko-ooo/,"Тамбов-Молоко, ООО"
https://www.dairynews.ru/company/khonkholoyskoe-moloko-ooo/,"Хонхолойское молоко, ООО"
https://www.dairynews.ru/company/maslosyrkombinat-s-ooo/,"Маслосыркомбинат-С, ООО"
https://www.dairynews.ru/company/mayma-moloko-ooo/,"Майма-Молоко, ООО"
https://www.dairynews.ru/company/nyuksenskiy-maslozavod-ooo/,"Нюксенский маслозавод, ООО"
https://www.dairynews.ru/company/koymolprom-ooo/,"Коймолпром, ООО"
https://www.dairynews.ru/company/kurtamyshskoe-moloko-ooo/,"Куртамышское молоко, ООО"
https://www.dairynews.ru/company/kortkerosskiy-molochnyy-zavod-ooo/,"Корткеросский молочный завод, ООО"
https://www.dairynews.ru/company/bondarevskiy-sppk/,Бондаревский СППК
https://www.dairynews.ru/company/arylakhskiy-molochnyy-zavod/,Арылахский молочный завод
https://www.dairynews.ru/company/molochnaya-dolina-ooo/,"Молочная долина, ООО"
https://www.dairynews.ru/company/kombinat-detskogo-pitaniya-molochnyy-kray-oao/,"Комбинат детского питания «Молочный край», ОАО"
https://www.dairynews.ru/company/narodnyy-spk/,"Народный, СПОК"
https://www.dairynews.ru/company/stepnyanka-ooo/,"Степнянка, ООО"
https://www.dairynews.ru/company/molochnyy-zavod-lyady-ooo/,"Молочный завод - Ляды, ООО"
https://www.dairynews.ru/company/topolya-fgup-pz/,"Тополя, ФГУП ПЗ"
https://www.dairynews.ru/company/berill-ooo/,"Берилл, ООО"
https://www.dairynews.ru/company/aleksinskiy-gorodskoy-molochnyy-zavod-oao/,"Алексинский городской молочный завод, ОАО"
https://www.dairynews.ru/company/romanovskiy-molochnyy-zavod-ooo/,"Романовский молочный завод, ООО"
https://www.dairynews.ru/company/agro-volok-ooo/,"Агро-Волок, ООО"
https://www.dairynews.ru/company/raymoloko-spok/,"Раймолоко, СПОК"
https://www.dairynews.ru/company/plemkhoz-naro-osanovskiy-ao/,"Племхоз Наро-Осановский, АО"
https://www.dairynews.ru/company/molokzavod-prosheninskiy-ooo/,"Молокозавод Прошенинский, ООО"
https://www.dairynews.ru/company/orenburgskiy-khladokombinat-ooo/,"Оренбургский хладокомбинат, ООО"
https://www.dairynews.ru/company/molservis-ooo/,"Молсервис, ЗАО"
https://www.dairynews.ru/company/roslavlmyaso-ooo/,"Рославльмясо, ООО"
https://www.dairynews.ru/company/gagarinskiy-konservnyy-kombinat-ooo/,"Гагаринский консервный комбинат, ООО"
https://www.dairynews.ru/company/zarya-spkr/,"Заря, СПК"
https://www.dairynews.ru/company/michurinskoe-agro-ooo2/,"Мичуринское-Агро, ООО"
https://www.dairynews.ru/company/soligalichskiy-gormaslosyrzavod-ooo/,"Солигаличский гормаслосырзавод, ООО"
https://www.dairynews.ru/company/unaardaakh-spk-tzts/,Унаардаах СПК ТЗЦ
https://www.dairynews.ru/company/ser-syr-dzhon-ooo/,"Сэр (сыр) Джон, ООО"
https://www.dairynews.ru/company/kuzakov-valeriy-dmitrievich-ip-gubernskiy-syrovar/,"Кузаков Валерий Дмитриевич, ИП (Губернский сыровар)"
https://www.dairynews.ru/company/svarog-ooo/,"Сварог, ООО"
https://www.dairynews.ru/company/shipunovskoe-ooo/,"Шипуновское, ООО"
https://www.dairynews.ru/company/kozlov-oleg-aleksandrovich-kfkh/,"Козлов Олег Александрович, КФХ"
https://www.dairynews.ru/company/sekhniaidze-daniel-ivanovich-ip/,"Сехниаидзе Даниел Иванович, ИП"
https://www.dairynews.ru/company/viva-ooo/,"Вива, ООО"
https://www.dairynews.ru/company/sole-formadzhio-ooo/,"Соле Формаджио, ООО"
https://www.dairynews.ru/company/moloko-ooo-irk/,"Молоко, ООО ( Иркутск )"
https://www.dairynews.ru/company/vasileva-s-i-kfkh/,"Васильева С.И., КФХ"
https://www.dairynews.ru/company/mir-k-z/,"Мир, К-з"
https://www.dairynews.ru/company/veteran-pk/,"Ветеран, ПК"
https://www.dairynews.ru/company/vita-d-ooo/,"Вита-Д, ООО"
https://www.dairynews.ru/company/medvedev-andrey-alekseevich-ip/,Медведев Андрей Алексеевич ИП
https://www.dairynews.ru/company/beloyarskoe-sp-ooo/,"Белоярское СП, ООО"
https://www.dairynews.ru/company/maynskiy-syrodelnyy-zavod-ooo/,"Майнский сыродельный завод, ООО"
https://www.dairynews.ru/company/kamenkamoloko-oao/,"Каменкамолоко, ОАО"
https://www.dairynews.ru/company/tsilemskoe-ooo/,"Цилемское, ООО"
https://www.dairynews.ru/company/maslodelnyy-zavod-krasnoborskiy-ooo/,"Маслодельный завод Красноборский, ООО"
https://www.dairynews.ru/company/bogdanov-l-a-ip/,"Богданов Л. А., ИП"
https://www.dairynews.ru/company/ideal-spssk/,"Идеал, СПССК"
https://www.dairynews.ru/company/syrnaya-guberniya-ip-gkfkh-soloshenko/,Сырная губерния (ИП ГКФХ Солошенко)
https://www.dairynews.ru/company/druganina-olga-aleksandrovna-ip-annushkina-ferma/,"Друганина Ольга Александровна, ИП (Аннушкина ферма)"
https://www.dairynews.ru/company/ozernovskiy-rkz-55-ao/,"Озерновский РКЗ №55, АО"
https://www.dairynews.ru/company/skhod-ppsk-/,"Сход, ППСК  / Восход, СППК"
https://www.dairynews.ru/company/malenkaya-italiya-la-fattoria-little-italy-/,"Маленькая Италия (La Fattoria ""Little Italy"")"
https://www.dairynews.ru/company/produkty-goncharovo-ooo/,"Продукты Бончарово, ООО"
https://www.dairynews.ru/company/volgodonskiy-molochnyy-kombinat-zao/,"Волгодонский молочный комбинат, ЗАО"
https://www.dairynews.ru/company/cheuskino-nr-mup/,"Чеускино, НР МУП"
https://www.dairynews.ru/company/oreol-ooo/,"Ореол, ООО"
https://www.dairynews.ru/company/pamrost-zao/,"Памрост, ЗАО"
https://www.dairynews.ru/company/merabishvili-andro-avetisovich-ip/,"Мерабишвили Андро Аветисович, ИП"
https://www.dairynews.ru/company/agrofirma-tsovkra-2-spk/,"Агрофирма Цовкра-2, СПК"
https://www.dairynews.ru/company/pomozdino-spk-/,"Помоздино, СПК "
https://www.dairynews.ru/company/severnyy-ooo/,"Северный, ООО"
https://www.dairynews.ru/company/gurbuki-kfkh/,"Гурбуки, КФХ"
https://www.dairynews.ru/company/firma-laktovit-ooo/,"Фирма Лактовит, ООО"
https://www.dairynews.ru/company/severnyy-len-staritsa-ooo/,"Северный лен-Старица, ООО"
https://www.dairynews.ru/company/churilovicha-f-v-kfkh/,"Чурилович Ф.В., КФХ"
https://www.dairynews.ru/company/spektr-ssspk/,"Спектр, СССПК"
https://www.dairynews.ru/company/promkompleks-amur-ooo/,"Промкомплекс Амур, ООО"
https://www.dairynews.ru/company/izobilie-spok/,"Изобилие, СПоК"
https://www.dairynews.ru/company/professor-belov-ooo/,"Профессор Белов, ООО"
https://www.dairynews.ru/company/dad-spk/,"ДАД, СПК"
https://www.dairynews.ru/company/zapadnodvinskoe-moloko-spk/,"Западнодвинское молоко, СПК"
https://www.dairynews.ru/company/oyun-chechen-khuren-dashovna-gkfkh-ip/,Оюн Чечен Хурен-Дашовна ГКФХ ИП
https://www.dairynews.ru/company/probiotik-plyus-ooo/,"Пробиотик плюс, ООО"
https://www.dairynews.ru/company/aladina-nadezhda-aleksandrovna-ip/,"Аладина Надежда Александровна, ИП"
https://www.dairynews.ru/company/rubin-ooo/,"Рубин, ООО"
https://www.dairynews.ru/company/zemlyanskmoloko-ooo/,"Землянскмолоко, ООО"
https://www.dairynews.ru/company/noyabrskiy-mup-skhk/,"Ноябрьский, МУП СХК"
https://www.dairynews.ru/company/ekoprodukt-oo/,"Экопродукт, ООО (Саратовская область)"
https://www.dairynews.ru/company/angariya-fabrika-morozhenogo-ooo/,"Ангария фабрика мороженого, ООО"
https://www.dairynews.ru/company/nelsha-sp-ooo/,"Нельша, СП ООО"
https://www.dairynews.ru/company/dzaurov-b-a-kfkh-ip/,"Дзауров Б. А., КФХ (ИП)"
https://www.dairynews.ru/company/rasskazovskoe-moloko-sppsk/,"Рассказовское молоко, СППСК"
https://www.dairynews.ru/company/rabochiy-ooo/,"Рабочий, ООО"
https://www.dairynews.ru/company/olimpik-fuds-ooo-kesidis/,"Олимпик-Фудс, ООО (Kesidis)"
https://www.dairynews.ru/company/kochkin-aleksandr-aleksandrovich-kfkh/,"Кочкин Александр Александрович КФХ / Экоферма ""Демьяново"""
https://www.dairynews.ru/company/kuznetsov-a-s-ip/,"Кузнецов А. С., ИП"
https://www.dairynews.ru/company/bolshoe-zamoshe-ooo/,"Большое Замошье, ООО"
https://www.dairynews.ru/company/shirokovo-ooo/,"Широково, ООО"
https://www.dairynews.ru/company/berezino-ooo-apk/,"Березино, ООО АПК"
https://www.dairynews.ru/company/iskra-spk-smol/,"Искра, СПК"
https://www.dairynews.ru/company/ranenburgskie-syrovary-sppk-/,"Раненбургские сыровары, СППК "
https://www.dairynews.ru/company/bagitsa-ooo/,"БагиЦА, ООО"
https://www.dairynews.ru/company/agrofirma-katyn-zao/,"Агрофирма-Катынь, ЗАО"
https://www.dairynews.ru/company/astera-ooo/,"Астера, ООО"
https://www.dairynews.ru/company/zarya-spk/,"Заря, СПК"
https://www.dairynews.ru/company/utro-na-ferme-ooo/,"Утро на ферме, ООО"
https://www.dairynews.ru/company/usadba-ooo/,"Усадьба, ООО"
https://www.dairynews.ru/company/vita-ao-irkutskaya-obl/,"Вита, АО (Иркутская обл)"
https://www.dairynews.ru/company/gorodishchenskie-syry-ooo/,"Городищенские сыры, ООО"
https://www.dairynews.ru/company/dakgomz-ao/,"Дакгомз, АО (Дальневосточный акционерный Комсомольский городской молочный завод)"
https://www.dairynews.ru/company/sibmilk-szsppk/,"Сибмилк, СЗСППК"
https://www.dairynews.ru/company/balaev-s-v-kfkh/,"Балаев С.В., КФХ (Балаевская сыроварня)"
https://www.dairynews.ru/company/mikelandzhelo-za/,"Микельанджело, ЗАО"
https://www.dairynews.ru/company/vita-oao/,"Вита, ОАО"
https://www.dairynews.ru/company/sibsyr-ooos/,"СибСыр, ООО"
https://www.dairynews.ru/company/gagarinkonservmoloko-zao/,"ГагаринКонсервМолоко, ЗАО"
https://www.dairynews.ru/company/lofitskiy-s-v-kfkh/,"Лофицкий С. В., КФХ"
https://www.dairynews.ru/company/krutovo-ooo-agrofirma/,"Крутово, ООО Агрофирма"
https://www.dairynews.ru/company/zareche-ooo/,"Заречье, ООО"
https://www.dairynews.ru/company/ardon-spk/,"Ардон, СПК"
https://www.dairynews.ru/company/spk-im-u-buynakskogo/,СПК им. У. Буйнакского
https://www.dairynews.ru/company/vitael-ooo/,"Витаель, ООО"
https://www.dairynews.ru/company/salairskiy-msz-ooo/,"Салаирский МСЗ, ООО"
https://www.dairynews.ru/company/kurtsevo-ooo/,"Курцево, ООО"
https://www.dairynews.ru/company/krasnyy-mayak-ooo/,"Красный маяк, ООО"
https://www.dairynews.ru/company/salekhardagro-oao/,"Салехардагро, ОАО"
https://www.dairynews.ru/company/krasnoyarskoe-moloko-ump/,"Красноярское молоко, УМП"
https://www.dairynews.ru/company/vodoley-ooo/,"Водолей, ООО"
https://www.dairynews.ru/company/bychkov-a-a-kfkh/,"Бычков А.А., КФХ"
https://www.dairynews.ru/company/gran-lete-ooo/,"Гран Летье, ООО"
https://www.dairynews.ru/company/lipetskiy-khladokombinat-oao/,"Липецкий хладокомбинат, ОАО"
https://www.dairynews.ru/company/pozheg-spk/,"Пожег, СПК"
https://www.dairynews.ru/company/delikatesy-ooo/,"Деликатесы, ООО"
https://www.dairynews.ru/company/lefkadiya-ooo/,"Лефкадия, ООО"
https://www.dairynews.ru/company/kurilovo-ooo-spk/,"Курилово, ООО СПК"
https://www.dairynews.ru/company/ratmir-spk/,"Ратмир, СПК"
https://www.dairynews.ru/company/karabanovskiy-spk/,"Карабановский, СПК"
https://www.dairynews.ru/company/kikuni-1-spk/,"Кикуни-1, СПК"
https://www.dairynews.ru/company/moloko-oao-komi/,"Молоко, ОАО"
https://www.dairynews.ru/company/barykovskiy-punkt-priema-i-pererabotki-moloka-ooo/,"Барыковский пункт приема и переработки молока, ООО"
https://www.dairynews.ru/company/zarya-1-spk/,"Заря-1 ,СПК"
https://www.dairynews.ru/company/troya-ooo/,"Троя, ООО"
https://www.dairynews.ru/company/kiryanova-tatyana-vasilevna-ip/,"Кирьянова Татьяна Васильевна, ИП"
https://www.dairynews.ru/company/kievskiy-molochnyy-zavod-ooo/,"Киевский молочный завод, ООО"
https://www.dairynews.ru/company/smolkom-ooo/,"Смолком, ООО"
https://www.dairynews.ru/company/turanskoe-ooo/,"Туранское, ООО"
https://www.dairynews.ru/company/iskra-spk-zbk/,"Искра, СПК  (Забайкальский край)"
https://www.dairynews.ru/company/tokarevskoe-ooo/,"Токаревское, ООО"
https://www.dairynews.ru/company/tasaliev-d-m-kfkh/,"Тасалиев Д. М., КФХ"
https://www.dairynews.ru/company/podolskiy-molochnyy-kombinat-ooo/,"Подольский молочный комбинат, ООО"
https://www.dairynews.ru/company/bezhetskaya-burenka-szspk/,"Бежецкая буренка, СЗСПК"
https://www.dairynews.ru/company/chastnaya-syrovarnya-marii-koval/,"Частная сыроварня Марии Коваль, КФХ"
https://www.dairynews.ru/company/ievlev-stark-kfkh-odoevskaya-syrovarnya-/,Иевлев-Старк КФХ (Одоевская сыроварня) 
https://www.dairynews.ru/company/italyanskie-traditsii-ooo/,"Сфоджатек, ООО (Итальянские Традиции)"
https://www.dairynews.ru/company/nastoyashchie-produkty-ooo/,"Настоящие продукты, ООО"
https://www.dairynews.ru/company/trif-ooo/,"ТриФ, ООО"
https://www.dairynews.ru/company/aldini-ooo/,"Альдини, ООО"
https://www.dairynews.ru/company/konorev-vitaliy-sergeevich-ip-syrnaya-derevnya/,"Конорев Виталий Сергеевич, ИП (Сырная деревня)"
https://www.dairynews.ru/company/sotnikova-svetlana-sergeevna-kfkh/,"Сотникова Светлана Сергеевна, КФХ (Мастерская натуральных продуктов  ""Чёзасыр"")"
https://www.dairynews.ru/company/krasnaya-gorka-ooo/,"Красная горка, ООО"
https://www.dairynews.ru/company/zalesovskoe-oao/,"Залесовское, ОАО"
https://www.dairynews.ru/company/novgorodskiy-bekon-ooo/,"Новгородский бекон, ООО"
https://www.dairynews.ru/company/kurshavalskaya-syrovarnya-ooo/,"Куршавальская сыроварня, ООО"
https://www.dairynews.ru/company/zarovnyatnykh-g-p-kfkh/,"Заровнятных Г.П., КФХ"
https://www.dairynews.ru/company/korobushina-liliya-aleksandrovna-ip/,"Коробушина Лилия Александровна, ИП"
https://www.dairynews.ru/company/shturm-ooo/,"Штурм, ООО"
https://www.dairynews.ru/company/molkombinat-krasnoulskiy-ooo/,"Красноульский Молкомбинат, ООО"
https://www.dairynews.ru/company/novoe-vremy/,"Компания новое время, ООО"
https://www.dairynews.ru/company/sovetskoe-moloko-ooo/,"Советское молоко, ООО"
https://www.dairynews.ru/company/marat-kfkh/,"Марат, КФХ"
https://www.dairynews.ru/company/diyurskiy-molochnyy-zavod-ooo/,"Диюрский молочный завод, ООО"
https://www.dairynews.ru/company/sudakov-a-a-ip/,"Судаков А. А., ИП"
https://www.dairynews.ru/company/kazakov-ivan-vladimirovich-ip/,Казаков Иван Владимирович ИП
https://www.dairynews.ru/company/vashka-mup-mo-udorskiy-rayon/,"Вашка МУП, МО Удорский район"
https://www.dairynews.ru/company/dalap-spk/,"Далап, СПК"
https://www.dairynews.ru/company/ust-kulomskaya-mts-ooo/,"Усть-Куломская МТС, ООО"
https://www.dairynews.ru/company/sever-spk-rk/,"Север, СПК рыболовецкий колхоз"
https://www.dairynews.ru/company/gorodskoy-molochnyy-zavod-magadanskiy-oao/,"Магаданский, ОАО Городской молочный завод"
https://www.dairynews.ru/company/listgarten-arndt-ooo/,"Листгартен-Арндт, ООО"
https://www.dairynews.ru/company/syrovarennoe-proizvodstvo-tilzit-ragnit-ooo/,"Сыроваренное производство Тильзит-Рагнит, ООО"
https://www.dairynews.ru/company/agrovid-ooo/,"АгроВиД, ООО"
https://www.dairynews.ru/company/lukyanovo-ooo/,"Лукьяново, ООО"
https://www.dairynews.ru/company/arakelyan-amlet-babkenovich-ip/,"Аракелян Амлет Бабкенович, ИП"
https://www.dairynews.ru/company/kavkaz-ooo/,"Кавказ, ООО"
https://www.dairynews.ru/company/perepelitsa-valeriy-fedorovich-ip/,"Перепелица Валерий Федорович, ИП"
https://www.dairynews.ru/company/sonkovskoe-moloko-ooo/,"Сонковское молоко, ООО"
https://www.dairynews.ru/company/matyukha-olga-nikolaevna-kfkh/,"Матюха Ольга Николаевна, КФХ"
https://www.dairynews.ru/company/baykal-biotekh-ooo/,"Байкал-Биотех, ООО"
https://www.dairynews.ru/company/dnepr-ooo/,"Днепр, ООО"
https://www.dairynews.ru/company/osnova-ooo/,"Основа, ООО"
https://www.dairynews.ru/company/maslodelnyy-zavod-kuybyshevskiy-oao/,"Куйбышевский маслодельный завод, ОАО"
https://www.dairynews.ru/company/zakharov-vasiliy-leonidovich-ip/,"Захаров Василий Леонидович, ИП"
https://www.dairynews.ru/company/chernavskiy-molokozavod-ooo/,"Чернавский молокозавод, ООО"
https://www.dairynews.ru/company/kaplun-n-i-kfkh/,"Каплун Н.И., КФХ"
https://www.dairynews.ru/company/ostrovskiy-molokozavod-ooo/,"Островский молокозавод, ООО"
https://www.dairynews.ru/company/agrokompleks-inta-pripolyarnaya-ooo/,"Агрокомплекс Инта Приполярная, ООО"
https://www.dairynews.ru/company/ponomarevkamolprom-ooo/,"ПономаревкаМолПром, ООО"
https://www.dairynews.ru/company/duysenbiev-damir-ildarovich-ip-glava-kfkh/,"Дуйсенбиев Дамир Ильдарович, ИП глава КФХ"
https://www.dairynews.ru/company/kkh-mriya/,"Мрия, КФХ"
https://www.dairynews.ru/company/vita-ooo-usolskoe-predpriyatie-detskogo-i-lechebnogo-pitaniya/,"Вита, ООО (Усольское предприятие детского и лечебного питания)"
https://www.dairynews.ru/company/lyubimoe-moloko-ooo/,"Любимое молоко, ООО"
https://www.dairynews.ru/company/roygas-valeriy-vadimovich-kfkh/,"Ройгас Валерий Вадимович, КФХ"
https://www.dairynews.ru/company/molochnyy-ray-ooo-fermerskoe-khozyaystvo/,"Молочный рай, ООО Фермерское хозяйство"
https://www.dairynews.ru/company/izberbashskiy-gormolzavod-oao/,"Избербашский молочный завод, ООО"
https://www.dairynews.ru/company/pishchevik-ooo-/,"ПИЩЕВИК, ООО "
https://www.dairynews.ru/company/kanev-nikolay-alekseevich-ip/,Канев Николай Алексеевич ИП
https://www.dairynews.ru/company/akaimov-alimagomed-akaimovich-ip/,"Акаимов Алимагомед Акаимович, ИП"
https://www.dairynews.ru/company/umarov-m-o-kfkh/,"Умаров М.О., КФХ"
https://www.dairynews.ru/company/ispravitelnaya-koloniya-2/,Исправительная колония №2
https://www.dairynews.ru/company/krasnogore-ooo/,"Красногорье, ООО"
https://www.dairynews.ru/company/tsentralnyy-spk-kolkhoz/,"Центральный, СПК (колхоз)"
https://www.dairynews.ru/company/molprom-gupp/,"Молпром, ГУП"
https://www.dairynews.ru/company/givi-ooo/,"Гиви, ООО"
https://www.dairynews.ru/company/merabishvili-okropiri-androevich-ip/,"Мерабишвили Окропири Андроевич, ИП"
https://www.dairynews.ru/company/milkovskoe-ooo/,"Мильковское, ООО"
https://www.dairynews.ru/company/smirnov-m-v-kfkh-ip/,"Смирнов Максим Васильевич, КФХ (ИП)"
https://www.dairynews.ru/company/smolenskoe-po-plemennoy-rabote-oao-2/,"Смоленское по племенной работе, ОАО"
https://www.dairynews.ru/company/perspektiva-zao/,"Перспектива, ЗАО"
https://www.dairynews.ru/company/lev-tolstovskiy-molochnyy-zavod-ooo/,"Лев-Толстовский молочный завод, ООО"
https://www.dairynews.ru/company/fresh-milk-ooo/,"Фреш-Милк, ООО"
